bar_start_utc,bar_start_kst,bar_start_local,open,high,low,close,volume,ma20,ma50,ma200,rsi14,atr14,vol_index
2025-02-06 07:00,2025-02-06 16:00,2025-02-06 02:00,21810.5,21830.75,21782.75,21787.75,4287,21708.51,21591.12,,67.3,48.14,19.229999542236328
2025-02-06 08:00,2025-02-06 17:00,2025-02-06 03:00,21787.75,21814.75,21770.0,21803.0,6343,21723.96,21598.08,,68.9,47.9,19.229999542236328
2025-02-06 09:00,2025-02-06 18:00,2025-02-06 04:00,21803.0,21830.0,21792.25,21794.25,5533,21738.12,21606.81,,66.8,47.17,19.229999542236328
2025-02-06 10:00,2025-02-06 19:00,2025-02-06 05:00,21794.75,21810.0,21774.5,21779.25,5471,21750.62,21614.38,,63.2,46.34,19.229999542236328
2025-02-06 11:00,2025-02-06 20:00,2025-02-06 06:00,21778.5,21778.5,21716.5,21726.0,9585,21758.51,21620.79,,52.5,47.51,19.229999542236328
2025-02-06 12:00,2025-02-06 21:00,2025-02-06 07:00,21724.75,21766.0,21705.75,21763.75,9714,21767.09,21628.81,,57.9,48.42,19.229999542236328
2025-02-06 13:00,2025-02-06 22:00,2025-02-06 08:00,21764.0,21777.25,21742.75,21776.25,12153,21770.35,21636.94,,59.6,47.43,19.229999542236328
2025-02-06 14:00,2025-02-06 23:00,2025-02-06 09:00,21775.75,21823.5,21738.25,21790.25,62582,21774.62,21644.93,,61.4,50.13,19.229999542236328
2025-02-06 15:00,2025-02-07 00:00,2025-02-06 10:00,21789.5,21848.75,21740.25,21771.75,81806,21777.69,21652.38,,57.7,54.3,19.079999923706055
2025-02-06 16:00,2025-02-07 01:00,2025-02-06 11:00,21772.0,21815.0,21753.75,21770.75,36130,21780.75,21658.66,,57.5,54.8,18.989999771118164
2025-02-06 17:00,2025-02-07 02:00,2025-02-06 12:00,21772.0,21830.75,21748.0,21815.5,30574,21783.45,21666.28,,63.7,56.79,18.989999771118164
2025-02-06 18:00,2025-02-07 03:00,2025-02-06 13:00,21815.5,21841.75,21801.75,21816.5,29745,21785.75,21671.42,,63.8,55.59,18.790000915527344
2025-02-06 19:00,2025-02-07 04:00,2025-02-06 14:00,21815.25,21830.25,21711.5,21747.5,43930,21784.47,21673.69,,50.7,60.1,18.8799991607666
2025-02-06 20:00,2025-02-07 05:00,2025-02-06 15:00,21747.25,21882.25,21735.25,21871.0,49486,21789.33,21677.97,,64.7,66.31,18.899999618530273
2025-02-06 21:00,2025-02-07 06:00,2025-02-06 16:00,21871.25,21876.25,21761.75,21845.25,25803,21793.2,21682.42,,60.8,69.75,18.540000915527344
2025-02-06 23:00,2025-02-07 08:00,2025-02-06 18:00,21817.75,21857.0,21807.5,21854.0,0,21796.86,21687.06,,61.6,68.31,18.540000915527344
2025-02-07 00:00,2025-02-07 09:00,2025-02-06 19:00,21853.0,21866.25,21843.5,21864.5,2493,21801.05,21691.57,,62.7,65.05,18.540000915527344
2025-02-07 01:00,2025-02-07 10:00,2025-02-06 20:00,21864.5,21896.5,21862.0,21891.25,4015,21805.35,21696.03,,65.2,62.87,18.540000915527344
2025-02-07 02:00,2025-02-07 11:00,2025-02-06 21:00,21892.0,21899.25,21882.0,21891.0,1895,21808.47,21702.19,,65.2,59.61,18.540000915527344
2025-02-07 03:00,2025-02-07 12:00,2025-02-06 22:00,21891.0,21894.5,21864.5,21872.25,3118,21811.59,21708.3,,61.7,57.5,18.540000915527344
2025-02-07 04:00,2025-02-07 13:00,2025-02-06 23:00,21872.75,21874.25,21855.5,21857.5,1714,21815.08,21713.49,,59.1,54.73,18.540000915527344
2025-02-07 05:00,2025-02-07 14:00,2025-02-07 00:00,21856.5,21860.0,21845.0,21853.25,2066,21817.59,21719.15,,58.3,51.89,18.540000915527344
2025-02-07 06:00,2025-02-07 15:00,2025-02-07 01:00,21852.0,21861.75,21826.25,21860.25,3708,21820.89,21725.07,,59.3,50.72,18.540000915527344
2025-02-07 07:00,2025-02-07 16:00,2025-02-07 02:00,21861.25,21874.25,21855.25,21861.0,3244,21824.97,21731.43,,59.4,48.45,18.540000915527344
2025-02-07 08:00,2025-02-07 17:00,2025-02-07 03:00,21860.75,21881.75,21833.0,21844.5,5763,21830.9,21737.08,,55.9,48.48,18.540000915527344
2025-02-07 09:00,2025-02-07 18:00,2025-02-07 04:00,21844.25,21866.0,21836.25,21855.25,4935,21835.47,21743.39,,57.6,47.14,18.540000915527344
2025-02-07 10:00,2025-02-07 19:00,2025-02-07 05:00,21854.5,21866.75,21847.5,21854.25,2963,21839.38,21750.09,,57.4,45.15,18.540000915527344
2025-02-07 11:00,2025-02-07 20:00,2025-02-07 06:00,21853.75,21876.0,21841.0,21872.0,3673,21843.46,21757.23,,60.4,44.42,18.540000915527344
2025-02-07 12:00,2025-02-07 21:00,2025-02-07 07:00,21871.25,21877.0,21856.25,21865.0,3755,21848.12,21765.15,,58.6,42.73,18.540000915527344
2025-02-07 13:00,2025-02-07 22:00,2025-02-07 08:00,21864.75,21930.0,21790.25,21878.25,25105,21853.5,21773.89,,60.9,49.66,18.540000915527344
2025-02-07 14:00,2025-02-07 23:00,2025-02-07 09:00,21878.5,21968.0,21863.75,21904.0,63509,21857.92,21782.39,,65.0,53.56,18.540000915527344
2025-02-07 15:00,2025-02-08 00:00,2025-02-07 10:00,21904.0,21904.0,21613.25,21722.0,142139,21853.2,21786.95,,36.3,70.5,18.549999237060547
2025-02-07 16:00,2025-02-08 01:00,2025-02-07 11:00,21721.25,21759.25,21606.75,21629.25,90980,21847.29,21789.31,,29.2,76.36,19.25
2025-02-07 17:00,2025-02-08 02:00,2025-02-07 12:00,21628.75,21683.0,21585.0,21652.5,68956,21836.36,21791.78,,32.7,77.9,19.209999084472656
2025-02-07 18:00,2025-02-08 03:00,2025-02-07 13:00,21652.75,21730.75,21619.0,21624.25,43484,21825.31,21792.9,,30.7,80.32,18.790000915527344
2025-02-07 19:00,2025-02-08 04:00,2025-02-07 14:00,21625.0,21637.25,21566.0,21607.5,41226,21812.99,21793.21,,29.6,79.67,19.420000076293945
2025-02-07 20:00,2025-02-08 05:00,2025-02-07 15:00,21607.0,21621.25,21552.75,21588.25,54888,21799.17,21790.75,,28.2,78.88,19.31999969482422
2025-02-07 21:00,2025-02-08 06:00,2025-02-07 16:00,21588.5,21603.5,21574.5,21575.25,13941,21783.38,21788.16,,27.3,75.31,19.239999771118164
2025-02-09 23:00,2025-02-10 08:00,2025-02-09 18:00,21463.25,21657.0,21418.0,21644.75,10102,21771.06,21786.85,,38.5,87.01,19.239999771118164
2025-02-10 00:00,2025-02-10 09:00,2025-02-09 19:00,21645.25,21700.0,21642.25,21699.5,7728,21762.42,21786.65,,45.6,84.92,19.239999771118164
2025-02-10 01:00,2025-02-10 10:00,2025-02-09 20:00,21698.75,21700.0,21665.25,21672.0,6389,21753.15,21784.85,,42.9,81.33,19.239999771118164
2025-02-10 02:00,2025-02-10 11:00,2025-02-09 21:00,21670.5,21683.0,21659.5,21675.5,3373,21744.26,21782.96,,43.4,77.2,19.239999771118164
2025-02-10 03:00,2025-02-10 12:00,2025-02-09 22:00,21676.5,21691.25,21669.0,21689.75,2155,21735.74,21781.29,,45.3,73.28,19.239999771118164
2025-02-10 04:00,2025-02-10 13:00,2025-02-09 23:00,21689.25,21702.25,21681.75,21683.75,2546,21726.88,21779.49,,44.6,69.51,19.239999771118164
2025-02-10 05:00,2025-02-10 14:00,2025-02-10 00:00,21685.0,21732.5,21684.0,21713.75,5019,21720.34,21778.4,,48.7,68.02,19.239999771118164
2025-02-10 06:00,2025-02-10 15:00,2025-02-10 01:00,21714.5,21716.0,21683.0,21694.5,2832,21712.3,21776.68,,46.3,65.52,19.239999771118164
2025-02-10 07:00,2025-02-10 16:00,2025-02-10 02:00,21694.75,21702.0,21683.0,21690.25,3109,21704.1,21774.87,,45.8,62.2,19.239999771118164
2025-02-10 08:00,2025-02-10 17:00,2025-02-10 03:00,21689.75,21716.0,21683.25,21694.5,4779,21695.22,21772.65,,46.5,60.1,19.239999771118164
2025-02-10 09:00,2025-02-10 18:00,2025-02-10 04:00,21695.0,21715.0,21685.25,21708.75,4501,21687.41,21770.26,,48.8,57.93,19.239999771118164
2025-02-10 10:00,2025-02-10 19:00,2025-02-10 05:00,21708.25,21735.0,21707.0,21726.25,5635,21679.81,21768.58,,51.5,55.79,19.239999771118164
2025-02-10 11:00,2025-02-10 20:00,2025-02-10 06:00,21726.0,21752.5,21695.25,21742.25,6310,21671.72,21767.67,,53.9,55.89,19.239999771118164
2025-02-10 12:00,2025-02-10 21:00,2025-02-10 07:00,21742.0,21746.75,21722.0,21739.0,5360,21672.58,21766.4,,53.3,53.67,19.239999771118164
2025-02-10 13:00,2025-02-10 22:00,2025-02-10 08:00,21739.25,21785.5,21733.25,21780.25,10570,21680.12,21766.12,,59.3,53.57,19.239999771118164
2025-02-10 14:00,2025-02-10 23:00,2025-02-10 09:00,21780.5,21809.0,21744.0,21791.0,59213,21687.05,21766.35,,60.8,54.39,19.239999771118164
2025-02-10 15:00,2025-02-11 00:00,2025-02-10 10:00,21792.5,21894.0,21782.5,21865.75,69547,21699.12,21769.15,,68.9,58.46,18.90999984741211
2025-02-10 16:00,2025-02-11 01:00,2025-02-10 11:00,21865.5,21886.25,21836.25,21871.5,40408,21712.33,21771.3,,69.4,57.86,19.059999465942383
2025-02-10 17:00,2025-02-11 02:00,2025-02-10 12:00,21871.5,21872.25,21817.25,21866.0,32224,21726.21,21773.1,,68.2,57.66,19.110000610351562
2025-02-10 18:00,2025-02-11 03:00,2025-02-10 13:00,21865.75,21886.25,21858.0,21878.75,20781,21741.39,21774.87,,69.5,55.56,18.889999389648438
2025-02-10 19:00,2025-02-11 04:00,2025-02-10 14:00,21878.5,21881.5,21845.0,21862.0,23864,21752.25,21776.67,,65.7,54.19,18.780000686645508
2025-02-10 20:00,2025-02-11 05:00,2025-02-10 15:00,21862.5,21875.5,21832.75,21843.0,44913,21759.42,21778.12,,61.6,53.38,18.780000686645508
2025-02-10 21:00,2025-02-11 06:00,2025-02-10 16:00,21843.25,21847.75,21821.25,21837.0,12138,21767.67,21778.54,,60.3,51.46,18.81999969482422
2025-02-10 23:00,2025-02-11 08:00,2025-02-10 18:00,21832.0,21832.25,21773.75,21795.75,0,21773.69,21778.13,,52.3,52.3,18.81999969482422
2025-02-11 00:00,2025-02-11 09:00,2025-02-10 19:00,21796.0,21816.25,21783.0,21809.25,3946,21779.66,21779.37,,54.4,50.94,18.81999969482422
2025-02-11 01:00,2025-02-11 10:00,2025-02-10 20:00,21809.25,21812.75,21789.0,21795.5,3383,21785.25,21777.85,,51.8,49.0,18.81999969482422
2025-02-11 02:00,2025-02-11 11:00,2025-02-10 21:00,21795.75,21797.0,21750.5,21762.75,5563,21787.7,21776.21,,46.3,48.82,18.81999969482422
2025-02-11 03:00,2025-02-11 12:00,2025-02-10 22:00,21763.5,21784.0,21752.5,21778.25,3021,21791.89,21774.69,,49.1,47.58,18.81999969482422
2025-02-11 04:00,2025-02-11 13:00,2025-02-10 23:00,21777.5,21788.5,21773.5,21783.25,1939,21796.54,21773.06,,50.0,45.25,18.81999969482422
2025-02-11 05:00,2025-02-11 14:00,2025-02-11 00:00,21797.25,21797.25,21787.25,21789.0,1788,21801.26,21771.02,,51.0,43.02,18.81999969482422
2025-02-11 06:00,2025-02-11 15:00,2025-02-11 01:00,21789.25,21789.5,21766.75,21770.75,1919,21804.36,21768.62,,47.5,41.57,18.81999969482422
2025-02-11 07:00,2025-02-11 16:00,2025-02-11 02:00,21771.5,21776.0,21730.0,21730.75,4218,21804.59,21765.78,,40.9,41.89,18.81999969482422
2025-02-11 08:00,2025-02-11 17:00,2025-02-11 03:00,21731.75,21780.5,21719.0,21762.5,5952,21805.6,21763.88,,47.2,43.29,18.81999969482422
2025-02-11 09:00,2025-02-11 18:00,2025-02-11 04:00,21762.5,21792.0,21744.25,21748.0,5480,21806.05,21761.78,,44.9,43.61,18.81999969482422
2025-02-11 10:00,2025-02-11 19:00,2025-02-11 05:00,21748.75,21763.75,21728.0,21734.0,7699,21803.74,21759.26,,42.7,43.05,18.81999969482422
2025-02-11 11:00,2025-02-11 20:00,2025-02-11 06:00,21733.25,21765.25,21731.5,21763.75,3557,21802.38,21757.31,,48.5,42.38,18.81999969482422
2025-02-11 12:00,2025-02-11 21:00,2025-02-11 07:00,21763.25,21770.0,21729.0,21749.0,7308,21796.54,21755.4,,46.0,42.28,18.81999969482422
2025-02-11 13:00,2025-02-11 22:00,2025-02-11 08:00,21748.5,21754.25,21672.5,21676.0,15094,21786.76,21751.81,,36.1,45.1,18.81999969482422
2025-02-11 14:00,2025-02-11 23:00,2025-02-11 09:00,21675.5,21806.0,21669.5,21777.5,57394,21782.34,21750.28,,51.6,51.63,18.81999969482422
2025-02-11 15:00,2025-02-12 00:00,2025-02-11 10:00,21777.5,21871.5,21761.0,21841.25,65932,21780.46,21749.67,,58.5,55.84,18.8700008392334
2025-02-11 16:00,2025-02-12 01:00,2025-02-11 11:00,21841.5,21850.25,21785.0,21791.0,44832,21776.91,21748.19,,52.2,56.51,18.829999923706055
2025-02-11 17:00,2025-02-12 02:00,2025-02-11 12:00,21790.25,21796.0,21715.75,21763.75,57043,21772.95,21745.9,,49.1,58.21,18.850000381469727
2025-02-11 18:00,2025-02-12 03:00,2025-02-11 13:00,21764.0,21833.5,21747.75,21801.5,34374,21771.17,21743.85,,53.2,60.17,18.90999984741211
2025-02-11 19:00,2025-02-12 04:00,2025-02-11 14:00,21802.25,21840.25,21792.25,21826.25,26549,21772.7,21745.93,,55.8,59.3,18.829999923706055
2025-02-11 20:00,2025-02-12 05:00,2025-02-11 15:00,21826.75,21840.5,21766.0,21790.5,45771,21771.76,21749.15,,51.4,60.39,18.770000457763672
2025-02-11 21:00,2025-02-12 06:00,2025-02-11 16:00,21791.0,21798.5,21779.25,21792.5,10256,21771.61,21751.96,,51.7,57.45,18.790000915527344
2025-02-11 23:00,2025-02-12 08:00,2025-02-11 18:00,21794.25,21818.5,21779.5,21810.5,0,21774.0,21755.68,,53.8,56.13,18.790000915527344
2025-02-12 00:00,2025-02-12 09:00,2025-02-11 19:00,21810.5,21831.0,21806.5,21813.5,5228,21775.76,21759.8,,54.1,53.87,18.790000915527344
2025-02-12 01:00,2025-02-12 10:00,2025-02-11 20:00,21813.5,21830.0,21795.25,21825.5,8088,21777.88,21764.54,,55.6,52.51,18.790000915527344
2025-02-12 02:00,2025-02-12 11:00,2025-02-11 21:00,21827.0,21828.5,21807.25,21810.25,2103,21778.94,21769.24,,53.2,50.27,18.790000915527344
2025-02-12 03:00,2025-02-12 12:00,2025-02-11 22:00,21811.0,21812.25,21786.75,21789.5,2224,21779.88,21772.14,,50.2,48.5,18.790000915527344
2025-02-12 04:00,2025-02-12 13:00,2025-02-11 23:00,21788.75,21793.75,21775.25,21780.0,2402,21782.34,21773.75,,48.8,46.36,18.790000915527344
2025-02-12 05:00,2025-02-12 14:00,2025-02-12 00:00,21782.0,21783.25,21766.0,21774.0,1754,21782.91,21775.79,,47.9,44.28,18.790000915527344
2025-02-12 06:00,2025-02-12 15:00,2025-02-12 01:00,21775.75,21793.0,21770.75,21783.25,1778,21784.67,21777.94,,49.4,42.71,18.790000915527344
2025-02-12 07:00,2025-02-12 16:00,2025-02-12 02:00,21783.75,21802.5,21775.75,21800.5,2007,21788.0,21780.16,,52.3,41.57,18.790000915527344
2025-02-12 08:00,2025-02-12 17:00,2025-02-12 03:00,21801.0,21813.75,21789.75,21798.5,4158,21789.74,21782.46,,51.9,40.31,18.790000915527344
2025-02-12 09:00,2025-02-12 18:00,2025-02-12 04:00,21797.75,21798.75,21736.0,21768.75,6941,21790.72,21783.56,,46.7,41.92,18.790000915527344
2025-02-12 10:00,2025-02-12 19:00,2025-02-12 05:00,21769.5,21794.5,21757.0,21791.0,5661,21796.47,21785.49,,50.7,41.6,18.790000915527344
2025-02-12 11:00,2025-02-12 20:00,2025-02-12 06:00,21791.25,21801.75,21770.75,21790.25,5624,21797.11,21787.49,,50.5,40.84,18.790000915527344
2025-02-12 12:00,2025-02-12 21:00,2025-02-12 07:00,21791.0,21836.25,21784.5,21830.25,6354,21796.56,21790.2,,57.2,41.62,18.790000915527344
2025-02-12 13:00,2025-02-12 22:00,2025-02-12 08:00,21830.5,21850.0,21514.5,21544.5,47997,21784.24,21786.92,,28.1,62.61,18.790000915527344
2025-02-12 14:00,2025-02-12 23:00,2025-02-12 09:00,21544.75,21701.0,21510.75,21677.0,95849,21779.9,21785.93,,42.7,71.73,18.790000915527344
2025-02-12 15:00,2025-02-13 00:00,2025-02-12 10:00,21677.25,21773.25,21580.5,21728.0,103440,21776.22,21785.65,,47.1,80.37,19.09000015258789
2025-02-12 16:00,2025-02-13 01:00,2025-02-12 11:00,21728.5,21784.5,21646.0,21780.0,58840,21773.91,21786.47,,51.3,84.53,19.329999923706055
2025-02-12 17:00,2025-02-13 02:00,2025-02-12 12:00,21780.0,21825.75,21755.5,21817.75,49957,21775.28,21787.22,,54.1,83.51,18.850000381469727
2025-02-12 18:00,2025-02-13 03:00,2025-02-12 13:00,21818.0,21826.75,21770.25,21792.5,32295,21775.28,21787.24,,51.9,81.58,18.780000686645508
2025-02-12 19:00,2025-02-13 04:00,2025-02-12 14:00,21793.0,21839.0,21758.0,21828.5,31925,21776.17,21786.5,,54.7,81.54,18.809999465942383
2025-02-12 20:00,2025-02-13 05:00,2025-02-12 15:00,21828.75,21837.25,21776.25,21801.75,44280,21775.59,21785.1,,52.3,80.07,18.739999771118164
2025-02-12 21:00,2025-02-13 06:00,2025-02-12 16:00,21802.0,21862.5,21782.0,21861.75,17446,21777.4,21785.02,,56.9,80.1,18.700000762939453
2025-02-12 23:00,2025-02-13 08:00,2025-02-12 18:00,21861.25,21898.5,21845.75,21888.25,0,21781.3,21785.21,,58.8,78.15,18.700000762939453
2025-02-13 00:00,2025-02-13 09:00,2025-02-12 19:00,21888.0,21905.75,21872.75,21895.25,3853,21786.59,21785.88,,59.3,74.92,18.700000762939453
2025-02-13 01:00,2025-02-13 10:00,2025-02-12 20:00,21895.25,21914.75,21880.25,21892.25,4066,21792.2,21786.86,,58.9,72.03,18.700000762939453
2025-02-13 02:00,2025-02-13 11:00,2025-02-12 21:00,21890.5,21894.25,21871.25,21887.0,2657,21797.85,21787.86,,58.3,68.53,18.700000762939453
2025-02-13 03:00,2025-02-13 12:00,2025-02-12 22:00,21887.5,21913.5,21885.25,21907.0,2188,21804.04,21790.08,,60.1,65.65,18.700000762939453
2025-02-13 04:00,2025-02-13 13:00,2025-02-12 23:00,21907.75,21927.0,21905.0,21907.25,3072,21809.38,21792.04,,60.1,62.54,18.700000762939453
2025-02-13 05:00,2025-02-13 14:00,2025-02-13 00:00,21912.75,21915.5,21895.75,21899.75,2588,21814.44,21794.13,,59.0,59.48,18.700000762939453
2025-02-13 06:00,2025-02-13 15:00,2025-02-13 01:00,21899.25,21920.5,21889.0,21889.5,3529,21820.47,21796.67,,57.5,57.48,18.700000762939453
2025-02-13 07:00,2025-02-13 16:00,2025-02-13 02:00,21890.0,21893.25,21841.75,21854.75,5361,21823.66,21798.19,,52.6,57.05,18.700000762939453
2025-02-13 08:00,2025-02-13 17:00,2025-02-13 03:00,21854.75,21861.5,21764.25,21775.5,11284,21822.92,21798.04,,43.5,59.93,18.700000762939453
2025-02-13 09:00,2025-02-13 18:00,2025-02-13 04:00,21774.75,21838.5,21753.0,21829.0,10181,21822.86,21798.84,,49.8,61.75,18.700000762939453
2025-02-13 10:00,2025-02-13 19:00,2025-02-13 05:00,21828.0,21846.5,21809.0,21833.75,4018,21837.33,21800.1,,50.4,60.02,18.700000762939453
2025-02-13 11:00,2025-02-13 20:00,2025-02-13 06:00,21834.25,21859.0,21796.25,21824.0,7946,21844.67,21801.97,,49.2,60.22,18.700000762939453
2025-02-13 12:00,2025-02-13 21:00,2025-02-13 07:00,21823.5,21831.0,21788.0,21822.75,8589,21849.41,21803.17,,49.1,58.99,18.700000762939453
2025-02-13 13:00,2025-02-13 22:00,2025-02-13 08:00,21822.25,21900.75,21787.25,21878.25,25529,21854.33,21805.78,,55.7,62.88,18.700000762939453
2025-02-13 14:00,2025-02-13 23:00,2025-02-13 09:00,21877.5,21951.0,21834.75,21920.0,82013,21859.44,21809.49,21668.84,59.9,66.69,18.700000762939453
2025-02-13 15:00,2025-02-14 00:00,2025-02-13 10:00,21919.5,22057.75,21876.75,22038.25,95664,21871.72,21814.99,21673.46,69.0,74.86,18.639999389648438
2025-02-13 16:00,2025-02-14 01:00,2025-02-13 11:00,22038.0,22046.5,21942.0,21962.0,50894,21878.4,21819.24,21677.67,59.6,76.97,18.579999923706055
2025-02-13 17:00,2025-02-14 02:00,2025-02-13 12:00,21962.5,21999.0,21943.25,21966.5,33697,21886.64,21825.06,21682.13,60.0,75.46,18.780000686645508
2025-02-13 18:00,2025-02-14 03:00,2025-02-13 13:00,21967.25,21997.25,21890.5,21996.0,57805,21893.35,21829.42,21686.96,62.3,77.69,18.940000534057617
2025-02-13 19:00,2025-02-14 04:00,2025-02-13 14:00,21997.0,22075.5,21988.0,22057.0,41369,21901.79,21833.74,21692.07,66.5,78.39,18.610000610351562
2025-02-13 20:00,2025-02-14 05:00,2025-02-13 15:00,22057.5,22123.75,22052.75,22110.0,51387,21912.53,21840.12,21697.52,69.7,77.87,18.520000457763672
2025-02-13 21:00,2025-02-14 06:00,2025-02-13 16:00,22109.5,22110.5,22070.25,22075.0,16988,21921.66,21846.35,21702.53,65.3,75.18,18.329999923706055
2025-02-13 23:00,2025-02-14 08:00,2025-02-13 18:00,22071.0,22103.25,22070.0,22083.0,0,21931.46,21851.97,21707.62,65.8,72.18,18.329999923706055
2025-02-14 00:00,2025-02-14 09:00,2025-02-13 19:00,22084.75,22105.0,22074.75,22096.25,3807,21940.92,21857.38,21712.51,66.7,69.19,18.329999923706055
2025-02-14 01:00,2025-02-14 10:00,2025-02-13 20:00,22096.25,22145.0,22094.25,22142.75,5798,21952.7,21864.42,21717.19,69.8,67.87,18.329999923706055
2025-02-14 02:00,2025-02-14 11:00,2025-02-13 21:00,22142.5,22147.0,22130.5,22134.5,2925,21964.44,21871.26,21721.95,68.6,64.2,18.329999923706055
2025-02-14 03:00,2025-02-14 12:00,2025-02-13 22:00,22135.0,22146.5,22126.0,22141.25,2355,21977.03,21877.88,21726.49,69.0,61.08,18.329999923706055
2025-02-14 04:00,2025-02-14 13:00,2025-02-13 23:00,22141.5,22144.75,22134.5,22143.0,1334,21991.44,21884.47,21731.08,69.2,57.45,18.329999923706055
2025-02-14 05:00,2025-02-14 14:00,2025-02-14 00:00,22138.0,22142.25,22112.25,22120.25,3343,22008.67,21890.36,21735.79,65.4,55.54,18.329999923706055
2025-02-14 06:00,2025-02-14 15:00,2025-02-14 01:00,22120.25,22134.75,22117.5,22132.25,2296,22023.84,21896.8,21740.44,66.4,52.81,18.329999923706055
2025-02-14 07:00,2025-02-14 16:00,2025-02-14 02:00,22132.25,22163.5,22130.75,22146.25,5504,22039.46,21903.94,21745.09,67.6,51.37,18.329999923706055
2025-02-14 08:00,2025-02-14 17:00,2025-02-14 03:00,22146.5,22148.0,22102.25,22118.0,5877,22054.16,21910.69,21748.58,62.7,50.97,18.329999923706055
2025-02-14 09:00,2025-02-14 18:00,2025-02-14 04:00,22117.25,22146.25,22107.0,22125.0,7600,22069.28,21917.72,21752.29,63.4,50.14,18.329999923706055
2025-02-14 10:00,2025-02-14 19:00,2025-02-14 05:00,22123.75,22126.75,22093.25,22105.25,5058,22080.62,21924.15,21755.81,59.9,48.95,18.329999923706055
2025-02-14 11:00,2025-02-14 20:00,2025-02-14 06:00,22104.75,22104.75,22042.5,22062.5,9591,22087.75,21929.4,21758.78,53.0,49.93,18.329999923706055
2025-02-14 12:00,2025-02-14 21:00,2025-02-14 07:00,22062.25,22087.0,22056.25,22084.5,6508,22090.06,21935.12,21761.78,55.8,48.56,18.329999923706055
2025-02-14 13:00,2025-02-14 22:00,2025-02-14 08:00,22084.0,22115.25,22070.0,22104.5,11371,22097.19,21941.83,21765.27,58.3,48.33,18.329999923706055
2025-02-14 14:00,2025-02-14 23:00,2025-02-14 09:00,22105.25,22141.5,22090.0,22127.25,56919,22105.22,21948.56,21768.14,60.9,48.55,18.329999923706055
2025-02-14 15:00,2025-02-15 00:00,2025-02-14 10:00,22127.5,22171.75,22099.0,22164.75,72586,22113.66,21956.04,21771.11,64.8,50.28,18.540000915527344
2025-02-14 16:00,2025-02-15 01:00,2025-02-14 11:00,22164.5,22170.25,22102.0,22138.5,50566,22117.74,21962.21,21774.06,60.3,51.56,18.56999969482422
2025-02-14 17:00,2025-02-15 02:00,2025-02-14 12:00,22139.25,22163.0,22092.0,22157.25,39055,22120.1,21974.47,21777.29,62.3,52.95,18.540000915527344
2025-02-14 18:00,2025-02-15 03:00,2025-02-14 13:00,22157.75,22198.75,22145.0,22185.5,34126,22125.62,21984.63,21780.88,65.2,53.01,18.329999923706055
2025-02-14 19:00,2025-02-15 04:00,2025-02-14 14:00,22185.5,22206.75,22156.0,22178.25,30502,22130.39,21993.64,21784.52,63.9,52.85,18.329999923706055
2025-02-14 20:00,2025-02-15 05:00,2025-02-14 15:00,22178.5,22225.0,22159.25,22194.5,51043,22135.3,22001.93,21788.22,65.6,53.77,18.239999771118164
2025-02-14 21:00,2025-02-15 06:00,2025-02-14 16:00,22194.5,22219.5,22182.0,22203.5,15168,22138.34,22009.65,21792.44,66.5,52.61,18.1299991607666
2025-02-16 23:00,2025-02-17 08:00,2025-02-16 18:00,22235.75,22237.75,22196.25,22211.5,12432,22142.19,22018.03,21796.5,67.4,51.81,18.1299991607666
2025-02-17 00:00,2025-02-17 09:00,2025-02-16 19:00,22211.25,22227.25,22200.5,22221.25,7031,22146.19,22025.88,21800.58,68.5,50.02,18.1299991607666
2025-02-17 01:00,2025-02-17 10:00,2025-02-16 20:00,22222.0,22252.0,22215.75,22246.0,6295,22151.34,22034.76,21804.99,71.1,49.04,18.1299991607666
2025-02-17 02:00,2025-02-17 11:00,2025-02-16 21:00,22247.5,22269.5,22242.25,22268.25,2840,22158.74,22042.9,21809.49,73.2,47.48,18.1299991607666
2025-02-17 03:00,2025-02-17 12:00,2025-02-16 22:00,22268.25,22272.0,22257.5,22263.0,2181,22165.28,22050.39,21813.85,71.9,45.13,18.1299991607666
2025-02-17 04:00,2025-02-17 13:00,2025-02-16 23:00,22263.25,22276.5,22250.0,22275.75,2066,22171.75,22058.0,21818.23,73.2,43.8,18.1299991607666
2025-02-18 05:00,2025-02-18 14:00,2025-02-18 00:00,22262.0,22263.5,22249.0,22253.0,1839,22178.5,22065.22,21822.21,67.2,42.58,18.1299991607666
2025-02-18 06:00,2025-02-18 15:00,2025-02-18 01:00,22252.25,22303.25,22250.5,22298.0,4307,22187.15,22073.44,21826.53,72.1,43.31,18.1299991607666
2025-02-18 07:00,2025-02-18 16:00,2025-02-18 02:00,22298.25,22316.75,22296.5,22314.0,4798,22197.59,22081.58,21830.3,73.6,41.66,18.1299991607666
2025-02-18 08:00,2025-02-18 17:00,2025-02-18 03:00,22314.75,22319.75,22269.75,22292.75,10052,22209.1,22089.28,21833.6,68.3,42.26,18.1299991607666
2025-02-18 09:00,2025-02-18 18:00,2025-02-18 04:00,22292.75,22307.0,22266.25,22273.25,7170,22218.54,22096.76,21836.68,63.8,42.15,18.1299991607666
2025-02-18 10:00,2025-02-18 19:00,2025-02-18 05:00,22272.75,22284.75,22263.0,22281.25,4348,22227.38,22104.59,21839.97,64.9,40.69,18.1299991607666
